"RT @PRFMnews: 19.03: RT @FadiyahMaghfira: Lampu merah perempatan Gedebage mati, lalu lintas jadi semrawut. #lalinBDG  Cc @dishub_kotabdg",lalin
"12:08 Ruas Jl. Merdeka sebelah kiri terhalang unjuk rasa, lalin lancar @tmc_restabesbdg @dishub_kotabdg @PRFMnews… https://t.co/Q7SbmYsJar",lalin
#lalinBDG 11.59: Arus lalin daerah Merdeka - Aceh terpantau padat terkendali | @BandungCC2016 https://t.co/yrTcGYeSal,lalin
11.52 Arus lalin daerah Merdeka - Aceh terpantau padat terkendali @PRFMnews @tmc_restabesbdg @infobdg #lalinBDG https://t.co/GSy7cUh5pY,lalin
RT @infobdg: #lalinBDG 11.42: Arus lalin daerah Suniaraja - Pasar Baru ABC terpantau padat harap bersabar | @BandungCC2016 https://t.co/452…,lalin
#lalinBDG 11.43: Arus lalin daerah Braga terpantau lancar | @BandungCC2016 https://t.co/T9plyB7uwq,lalin
#lalinBDG 11.42: Arus lalin daerah Suniaraja - Pasar Baru ABC terpantau padat harap bersabar | @BandungCC2016 https://t.co/452Y9sQdWV,lalin
11.40 Arus lalin daerah Braga terpantau lancar @PRFMnews @tmc_restabesbdg @infobdg #lalinBDG https://t.co/TYazuAx8Vi,lalin
RT @infobdg: #lalinBDG 10.08: Arus lalin daerah Antapani menuju per4an trpntau padat &amp; lncr di jalur sebaliknya | @BandungCC2016 https://t.…,lalin
RT @infobdg: #lalinBDG 10.08: Arus lalin daerah Antapani menuju per4an trpntau padat &amp; lncr di jalur sebaliknya | @BandungCC2016 https://t.…,lalin
infobdg: #lalinBDG 10.08: Arus lalin daerah Antapani menuju per4an trpntau padat &amp; lncr di jalur sebaliknya | Band… https://t.co/z22VqWWFsf,lalin
#lalinBDG 10.08: Arus lalin daerah Antapani menuju per4an trpntau padat &amp; lncr di jalur sebaliknya | @BandungCC2016 https://t.co/273li6GRJy,lalin
RT @infobdg: #lalinBDG 09.53: suci arah pasupati terpantau padat merayap https://t.co/yO8gItSNwr,lalin
RT @infobdg: #lalinBDG 09.53: suci arah pasupati terpantau padat merayap https://t.co/yO8gItSNwr,lalin
#lalinBDG 09.53: suci arah pasupati terpantau padat merayap https://t.co/yO8gItSNwr,lalin
RT @PRFMnews: 16.17: RT @eka_shafia: Antrian di Gatsu ke arah TSM. Langit semi mendung #LalinBdg https://t.co/TO29TUmtKd,lalin
"7.09 RT @kang_mumuy
macet 200m di parakan saat menuju pertigaan cingised mulai dari SD Prakarsa, cuaca gerimis ringan #lalinbdg #cuacabdg",lalin
"7.09 macet 200m di parakan saat menuju pertigaan cingised mulai dari SD Prakarsa, cuaca gerimis ringan @PRFMnews #lalinbdg #cuacabdg",lalin
RT @infobdg: #lalinBDG 15.39 : Buah Batu arah Soekarno-Hatta padat. Sebaliknya ramai lancar https://t.co/JOEttiB1ox,lalin
RT @infobdg: #lalinBDG 16.11 :  Arus lalin daerah Antapani terpantau mulai padat | @BandungCC2016 https://t.co/5UpbWA1D9P,lalin
RT @infobdg: #lalinBDG 16.24 : arus lalin daerah Moh. Toha - BKR terpantau ramai lancar. cuaca gerimis | @BandungCC2016 https://t.co/22R0fk…,lalin
RT @infobdg: #lalinBDG 16.25 : Daerah Soetta-Kiaracondong terpantau padat dan sedang diberlakukan rekayasa | @BandungCC2016 https://t.co/dg…,lalin
RT @infobdg: #lalinBDG 16.44 : Flyover Kiara Condong arah Binong macet parah. Byk kendaraan putar balik. Hati-hati taruwit https://t.co/alB…,lalin
RT @infobdg: #lalinBDG 17.03 : Kiaracondong menuju traffic light Binong macet https://t.co/AFeANokF4n,lalin
RT @infobdg: #lalinBDG 20.34 : arus lalin daerah Soetta-Kiaracondong terpantau masih padat | @BandungCC2016  https://t.co/0bQdd0V9It,lalin
RT @infobdg: #lalinBDG 17.25 : Jl. Ibrahim Adjie arah Soekarno-Hatta macet. Tetap sabar taruwit https://t.co/7c5X45pZLH,lalin
"@PRFMnews hati2 dengan mobil ini, bawanya ugal-ugalan di jalan dago arah merdeka. #lalinBDG https://t.co/ueRhrcdI4A",notlalin
"21.42: RT @irsan_zakaria: Samsat Kiaracondong arah Buah Batu macet parah, cuaca hujan gerimis. #lalinBDG",lalin
20.54: RT @taufikfathur: Kendala kepadatan di Bypass Buah Batu - Kiaracondong ada truk double engkel mogok di kanan jalan. #lalinBDG,lalin
RT @infobdg: #lalinBDG 20.34 : arus lalin daerah Soetta-Kiaracondong terpantau masih padat | @BandungCC2016  https://t.co/0bQdd0V9It,lalin
RT @infobdg: #lalinBDG 20.34 : arus lalin daerah Soetta-Kiaracondong terpantau masih padat | @BandungCC2016  https://t.co/0bQdd0V9It,lalin
#lalinBDG 20.34 : arus lalin daerah Soetta-Kiaracondong terpantau masih padat | @BandungCC2016  https://t.co/0bQdd0V9It,lalin
20.09: RT @BandungCC2016: Arus lalu lintas daerah Jalan Soekarno Hatta-Kiaracondong terpantau masih padat. #lalinBDG https://t.co/f9xrV4TJfw,lalin
20.07: RT @BandungCC2016: Arus lalu lintas daerah Jalan Soekarno Hatta-Kiaracondong terpantau masih padat. #lalinBDG https://t.co/oNY8m10nuq,lalin
RT @infobdg: #lalinBDG 16.25 : Daerah Soetta-Kiaracondong terpantau padat dan sedang diberlakukan rekayasa | @BandungCC2016 https://t.co/dg…,lalin
"RT @PRFMnews: 17.14: RT @harypentoz: Pelanggaran massal, kalau diklaksonin galakan dia, lokasi di rel KA Kosambi. #lalinBDG https://t.co/Ue…",notlalin
RT @infobdg: #lalinBDG 16.44 : Flyover Kiara Condong arah Binong macet parah. Byk kendaraan putar balik. Hati-hati taruwit https://t.co/alB…,lalin
RT @infobdg: #lalinBDG 17.25 : Jl. Ibrahim Adjie arah Soekarno-Hatta macet. Tetap sabar taruwit https://t.co/7c5X45pZLH,lalin
18.11: RT @BandungCC2016: Arus lalu lintas daerah Surapati Core terpantau padat merayap. #lalinBDG https://t.co/7esqjWIvEj,lalin
#lalinBDG 18.10 : Arus lalin daerah Surapati Core terpantau padat merayap | @BandungCC2016   https://t.co/uQBytvPK5C,lalin
"RT @PRFMnews: 17.14: RT @harypentoz: Pelanggaran massal, kalau diklaksonin galakan dia, lokasi di rel KA Kosambi. #lalinBDG https://t.co/Ue…",notlalin
18.07 Arus lalin daerah Surapati Core terpantau padat merayap @PRFMnews @infobdg @tmc_restabesbdg #lalinBDG https://t.co/6dD60KPWB0,lalin
RT @infobdg: #lalinBDG 17.03 : Kiaracondong menuju traffic light Binong macet https://t.co/AFeANokF4n,lalin
"17.36: RT @dhonnyaja: Jl.ir.h.Djuanda depan BCA, agak macet, cuaca bersahabat. Hati2 ada pekerjaan trotoar #LalinBdg https://t.co/7KiDwiPR5U",lalin
"17.34 RT PRFMnews Pintu Toll Pasirkoja lancar, tapi setelah pintu tol ada antrian. #lalinbdg https://t.co/XKn7HRT2Us",lalin
"17.32 | Anto:
Pintu Toll Pasirkoja lancar, tapi setelah pintu tol ada antrian. #lalinbdg https://t.co/A6XREVpUbM",lalin
RT @infobdg: #lalinBDG 17.25 : Jl. Ibrahim Adjie arah Soekarno-Hatta macet. Tetap sabar taruwit https://t.co/7c5X45pZLH,lalin
#lalinBDG 17.25 : Jl. Ibrahim Adjie arah Soekarno-Hatta macet. Tetap sabar taruwit https://t.co/7c5X45pZLH,lalin
"17.24: RT @Gilang79: MTC arah Samsat Kiaracondong agak lancar, cuaca  mendung gerimis tipis. #lalinBDG https://t.co/TKmG58om7u",lalin
"RT @PRFMnews: 17.18: RT @yudiajeee: Jalan Soekarno Hatta arah menuju Samsat Kiaracondong lumayan lancar, cuaca gerimis. #lalinBDG https://t…",lalin
"17.18: RT @yudiajeee: Jalan Soekarno Hatta arah menuju Samsat Kiaracondong lumayan lancar, cuaca gerimis. #lalinBDG https://t.co/T1on4df9O1",lalin
17.17: RT @HandiSonjaya: Pelebaran trotoar di Jalan Jenderal Sudirman menjadi sumber baru kemacetan. #lalinBDG,lalin
"17.14: RT @harypentoz: Pelanggaran massal, kalau diklaksonin galakan dia, lokasi di rel KA Kosambi. #lalinBDG https://t.co/UeJR0aNmVO",lalin
#lalinBDG 17.03 : Kiaracondong menuju traffic light Binong macet https://t.co/AFeANokF4n,lalin
"Sore ini pk.16.50 antrian kendaraan sdh mengular di Hasan Saputra &amp; Karawitan. Martanegara mulai padat, cuaca gerimis #lalinBDG @infobdg",lalin
"Sore ini pk.16.50 antrian kendaraan sdh mengular di Hasan Saputra &amp; Karawitan. Martanegara mulai padat, cuaca gerimis #lalinBDG @PRFMnews",lalin
"aduh,,,teu leres pisan. Kedah hati-hati pisan.
#lalinBDG https://t.co/II0VSA9iXh",lalin
#lalinBDG 16.44 : Flyover Kiara Condong arah Binong macet parah. Byk kendaraan putar balik. Hati-hati taruwit https://t.co/alBSqnirFg,lalin
RT @BandungCC2016: 16.03 Arus lalin daerah Antapani terpantau mulai padat ke Soekarno Hatta @PRFMnews @infobdg @tmc_restabesbdg #lalinBDG h…,lalin
RT @PRFMnews: 16.19: RT @BandungCC2016: Arus lalin daerah Moh. Toha - BKR terpantau ramai lancar. cuaca gerimis #LalinBdg https://t.co/Eqjg…,lalin
RT @infobdg: #lalinBDG 16.26 : lalin daerah Ps. Kordon terpantau ada sendatan di bundaran | @BandungCC2016 https://t.co/5fkwV5TF4j,lalin
RT @PRFMnews: 16.25: RT @BandungCC2016: Arus lalin daerah Pasar Kordon terpantau ada sendatan di bundaran #LalinBdg  https://t.co/gVsenH6rSL,lalin
RT @riyantoariss: #lalinBDG dri perempatan gatsu menuju PT Pindad sampai ke RS Pindad macet. ada bberapa mobil yg parkir mengambil bagian j…,lalin
RT @riyantoariss: #lalinBDG dri perempatan gatsu menuju PT Pindad sampai ke RS Pindad macet. ada bberapa mobil yg parkir mengambil bagian j…,lalin
RT @infobdg: #lalinBDG 16.25 : Daerah Soetta-Kiaracondong terpantau padat dan sedang diberlakukan rekayasa | @BandungCC2016 https://t.co/dg…,lalin
16.25: RT @BandungCC2016: Arus lalin daerah Pasar Kordon terpantau ada sendatan di bundaran #LalinBdg  https://t.co/gVsenH6rSL,lalin
#lalinBDG 16.26 : lalin daerah Ps. Kordon terpantau ada sendatan di bundaran | @BandungCC2016 https://t.co/5fkwV5TF4j,lalin
#lalinBDG dri perempatan gatsu menuju PT Pindad sampai ke RS Pindad macet. ada bberapa mobil yg parkir mengambil ba… https://t.co/vMcsIxFuM0,lalin
16.25 Arus lalin daerah Ps. Kordon terpantau ada sendatan di bundaran @PRFMnews @infobdg @tmc_restabesbdg #lalinBDG https://t.co/idAsfTfpZ2,lalin
#lalinBDG 16.25 : Daerah Soetta-Kiaracondong terpantau padat dan sedang diberlakukan rekayasa | @BandungCC2016 https://t.co/dgd2woQUYw,lalin
16.19: RT @BandungCC2016: Arus lalin daerah Moh. Toha - BKR terpantau ramai lancar. cuaca gerimis #LalinBdg https://t.co/EqjgtMNPq1,lalin
#lalinBDG 16.24 : arus lalin daerah Moh. Toha - BKR terpantau ramai lancar. cuaca gerimis | @BandungCC2016 https://t.co/22R0fkTstS,lalin
16.17: RT @BandungCC2016: arus lalin daerah Soetta-Kiaracondong terpantau padat  #LalinBdg https://t.co/WBBPq14pdi,lalin
16.17: RT @eka_shafia: Antrian di Gatsu ke arah TSM. Langit semi mendung #LalinBdg https://t.co/TO29TUmtKd,lalin
16.15: RT @BandungCC2016: arus lalin daerah Suniaraja terpantau macet #LalinBdg https://t.co/ke7CHg8jtO,lalin
16.11: RT @BandungCC2016: Arus lalin daerah Setiabudi terpantau masih lancar #LalinBdg https://t.co/1IFq83jM0N,lalin
Antrian di Gatsu ke arah TSM. Langit semi mendung #lalinBDG @PRFMnews @tmc_restabesbdg @infobdg https://t.co/X03f4ZT57J,lalin
16.09: RT @MontirBudi: Setiabudi arah ledeng .. macet merayap.. #LalinBdg https://t.co/8ly4FSjFvH,lalin
autocpy3: infobdg: #lalinBDG 16.12 : Arus lalin daerah Setiabudi terpantau masih lancar | BandungCC2016 https://t.co/HzcdL9z7QH,lalin
autocpy3: infobdg: #lalinBDG 16.11 :  Arus lalin daerah Simpang Dago terpantau mulai padat ke arah Dago atas | Ban… https://t.co/xe06CNlL5O,lalin
autocpy3: infobdg: #lalinBDG 16.11 :  Arus lalin daerah Antapani terpantau mulai padat | BandungCC2016 https://t.co/zCHCRzAF5m,lalin
infobdg: #lalinBDG 16.12 : Arus lalin daerah Setiabudi terpantau masih lancar | BandungCC2016 https://t.co/WM0SxoMPwu,lalin
infobdg: #lalinBDG 16.11 :  Arus lalin daerah Simpang Dago terpantau mulai padat ke arah Dago atas | BandungCC2016  https://t.co/Dxf0fneCfU,lalin
infobdg: #lalinBDG 16.11 :  Arus lalin daerah Antapani terpantau mulai padat | BandungCC2016 https://t.co/vnsbliBicJ,lalin
16.15  surapati arah caheum macet mulai dari jalan gagak cuaca mendung belum hujan @PRFMnews #lalinbdg #cuacabdg,lalin
#lalinBDG 16.12 : Arus lalin daerah Setiabudi terpantau masih lancar | @BandungCC2016 https://t.co/7PUmEGy79c,lalin
#lalinBDG 16.11 :  Arus lalin daerah Simpang Dago terpantau mulai padat ke arah Dago atas | @BandungCC2016  https://t.co/yyaxX8ob9M,lalin
16.11 Arus lalin daerah Setiabudi terpantau masih lancar @PRFMnews @infobdg @tmc_restabesbdg #lalinBDG https://t.co/Xk9zzJQh0h,lalin
#lalinBDG 16.11 :  Arus lalin daerah Antapani terpantau mulai padat | @BandungCC2016 https://t.co/5UpbWA1D9P,lalin
16.05 Cuaca di daerah Kebon Kopi terpantau mulai hujan. @PRFMnews @infobdg @tmc_restabesbdg #lalinBDG https://t.co/cudcxE6YHF,lalin
16.04 Arus lalin daerah Simpang Dago terpantau mulai padat ke arah Dago atas @PRFMnews @infobdg @tmc_restabesbdg… https://t.co/AsuuImSrEn,lalin
16.03 Arus lalin daerah Antapani terpantau mulai padat ke Soekarno Hatta @PRFMnews @infobdg @tmc_restabesbdg… https://t.co/wB3aUqEGxv,lalin
RT @infobdg: #lalinBDG 14.23 : Terpantau ada genangan di Pasar Kordon dan depan Surapati Core | @BandungCC2016 https://t.co/x8V0gbzMsC,lalin
RT @infobdg: #lalinBDG 15.39 : Buah Batu arah Soekarno-Hatta padat. Sebaliknya ramai lancar https://t.co/JOEttiB1ox,lalin
#lalinBDG 15.39 : Buah Batu arah Soekarno-Hatta padat. Sebaliknya ramai lancar https://t.co/JOEttiB1ox,lalin
15.09 Arus lalin daerah Kebon Kopi terpantau padat @PRFMnews @infobdg @tmc_restabesbdg #lalinBDG https://t.co/wA1vAjRU1f,lalin
15.07 Arus lalin daerah Cimindi terpantau padat menuju Bandung @PRFMnews @infobdg @tmc_restabesbdg #lalinBDG https://t.co/51JmGKCWPh,lalin
"15:04 RT @vdCloser: Rancaekek arah Bandung mulai gerimis, lalin agak padat pas mau belok ke jalan tol #lalinbdg",lalin
"@PRFMnews @infobdg @tmc_restabesbdg rancaekek arah bandung mulai gerimis, lalin agak padat pas mau belok ke jalan tol #lalinBDG",lalin
RT @infobdg: #lalinBDG 14.34 : lalin daerah Suniaraja - Pasar Baru ABC terpantau padat dan belum turun hujan | @BandungCC2016 https://t.co/…,lalin
RT @infobdg: #lalinBDG 14.23 : Terpantau ada genangan di Pasar Kordon dan depan Surapati Core | @BandungCC2016 https://t.co/x8V0gbzMsC,lalin
RT @infobdg: #lalinBDG 14.34 : lalin daerah Suniaraja - Pasar Baru ABC terpantau padat dan belum turun hujan | @BandungCC2016 https://t.co/…,lalin
RT @infobdg: #lalinBDG 14.34 : lalin daerah Suniaraja - Pasar Baru ABC terpantau padat dan belum turun hujan | @BandungCC2016 https://t.co/…,lalin
14.31: RT @BandungCC2016: Arus lalin Suniaraja - Pasar Baru ABC terpantau padat dan belum turun hujan #lalinBdg https://t.co/4Na7czT2rY,lalin
#lalinBDG 14.34 : lalin daerah Suniaraja - Pasar Baru ABC terpantau padat dan belum turun hujan | @BandungCC2016 https://t.co/IHwG5qzVLy,lalin
14.31 Arus lalin daerah Suniaraja - Pasar Baru ABC terpantau padat dan belum turun hujan @PRFMnews @infobdg… https://t.co/Et30xPFSAZ,lalin
RT @infobandung: #Sikonbdg | @jurnalbdg: 10:28 Jl.Diponegoro dpn gd sate lancar ada demo guru honorer https://t.co/YZ3WdvhmpZ,lalin
#BandungPunyaCerita #Sikonbdg | jurnalbdg: 10:28 Jl.Diponegoro dpn gd sate lancar ada demo guru honorer https://t.co/afwA1t4mwP,lalin
#Sikonbdg | @jurnalbdg: 10:28 Jl.Diponegoro dpn gd sate lancar ada demo guru honorer https://t.co/YZ3WdvhmpZ,lalin
RT @infobandung: #SikonBdg | @red_AKUMA: Jl.binong arah jl.jakarta tersendat. Ada kecelakaan motor.... 😵,lalin
#BandungPunyaCerita #SikonBdg | red_AKUMA: Jl.binong arah jl.jakarta tersendat. Ada kecelakaan motor.... 😵,lalin
#SikonBdg | @red_AKUMA: Jl.binong arah jl.jakarta tersendat. Ada kecelakaan motor.... 😵,lalin
Cijerah dan sekitarnya mulai hujan disertai guntur. Tetap waspada tweeps #sikonBdg,notlalin
Arcamanik hujan angin #SikonBdg,notlalin
Jl soetta bdg dr MIM ke uninus Macetna juara... (Imbas pengecoran jln Ibrahim adji kircon) #sikonbdg #lalinBDG https://t.co/i8q0DvDhgq,lalin
#BandungPunyaCerita #SikonBdg via anggarizky11: macet di tol purbaleunyi arah bandung dari km 117.kayanya panjang … https://t.co/WYN0Gq33ms,lalin
#SikonBdg via @anggarizky11: macet di tol purbaleunyi arah bandung dari km 117.kayanya panjang bgt tp gatau ada apa https://t.co/QYNFPmBiEZ,lalin
"RT @angghara192: @PRFMnews #cuacaBDG kawasan suci turun hujan dengan intensitas ringan, udara dingin #SikonBDG https://t.co/W0CiR5cnai",notlalin
"RT @angghara192: @PRFMnews #cuacaBDG kawasan suci turun hujan dengan intensitas ringan, udara dingin #SikonBDG https://t.co/W0CiR5cnai",notlalin
"@PRFMnews #cuacaBDG kawasan suci turun hujan dengan intensitas ringan, udara dingin #SikonBDG https://t.co/W0CiR5cnai",notlalin
#BandungPunyaCerita #SikonBdg | uwa_jabrig: Soekarno Hatta-Samsat padat. Matak stres https://t.co/sxJMxvIUCk,lalin
#SikonBdg | @uwa_jabrig: Soekarno Hatta-Samsat padat. Matak stres https://t.co/qAKyRj22rv,lalin
#BandungPunyaCerita #SikonBdg | kangdenniP7: Jl ciwastra arah. Pasar kordon carefour macet. https://t.co/UVEiprA2UV,lalin
#BandungPunyaCerita #SikonBdg via PriandikaGrendy: perempatan jalan jakarta padat sekali https://t.co/huILbofqfH,lalin
#SikonBdg | @kangdenniP7: Jl ciwastra arah. Pasar kordon carefour macet. https://t.co/LhudnNqbTo,lalin
#SikonBdg via @PriandikaGrendy: perempatan jalan jakarta padat sekali https://t.co/5lTn9ES90B,lalin
"#BandungPunyaCerita #SikonBdg | dudi_abi: Jl. Laswi arah jl. gatsu #bdg padat ekor di jl sukabumi,, hujan deras https://t.co/7RfAP2kV4Y",lalin
"#BandungPunyaCerita #SikonBdg | linapujaanhati: Cadas pangeran macet
Lagi ada pekerjaan perbaikan jalan
Sabar yah
Tetap ngantri yg tertib",lalin
"#SikonBdg | @dudi_abi: Jl. Laswi arah jl. gatsu #bdg padat ekor di jl sukabumi,, hujan deras https://t.co/LL9kwqDfpx",lalin
"#SikonBdg | @linapujaanhati: Cadas pangeran macet
Lagi ada pekerjaan perbaikan jalan
Sabar yah
Tetap ngantri yg tertib",lalin
"@PRFMnews #cuacaBDG saat ini  kawasan sadang serang dsk, turun hujan dengan intensitas sedang  #sikonBDG https://t.co/S50U7h2my3",lalin
"@PRFMnews #sikonbdg saat ini cuaca kawasan jalan gagak-sadang serang dsk, mendung namun udara cukup panas #cuacaBDG https://t.co/ravA0jeHSI",notlalin
#BandungPunyaCerita #SikonBdg via christantina93: Macet kedua arah jl. Abdurahman saleh.. https://t.co/jVaw6xeNQh,lalin
#SikonBdg via @christantina93: Macet kedua arah jl. Abdurahman saleh.. https://t.co/CeeGJdq86V,lalin
RT @infobandung: #sikonbdg via @mynanamearai: Jl. A.H. Nasution depan mutiara kitchen macet di kedua arah harap bersabar ya... https://t.co…,lalin
#BandungPunyaCerita #sikonbdg via mynanamearai: Jl. A.H. Nasution depan mutiara kitchen macet di kedua arah harap … https://t.co/MvVIuFVmbs,lalin
#BandungPunyaCerita #SikonBdg via rizkiaminullah1: GT pasteur arah masuk ada antrian..yg sabar aja tweps.. https://t.co/aA4WwQLOAk,lalin
#sikonbdg via @mynanamearai: Jl. A.H. Nasution depan mutiara kitchen macet di kedua arah harap bersabar ya... https://t.co/gYUhMHIgxq,lalin
#SikonBdg via @rizkiaminullah1: GT pasteur arah masuk ada antrian..yg sabar aja tweps.. https://t.co/m3A1e2Raj5,lalin
"RT @BandungCC2016: 15:07 Jl. Laswi terpantau ada genangan, lalin lancar #lalinBDG #cuacaBDG #SikonBDG @tmc_restabesbdg @dishub_kotabdg @dbm…",lalin
"rt BandungCC2016 15:07 Jl. Laswi terpantau ada genangan, lalin lancar #lalinBDG #cuacaBDG #SikonBDG https://t.co/55CrDxADIi",lalin
"RT @BandungCC2016: 15:07 Jl. Laswi terpantau ada genangan, lalin lancar #lalinBDG #cuacaBDG #SikonBDG @tmc_restabesbdg @dishub_kotabdg @dbm…",lalin
"15:07 Jl. Laswi terpantau ada genangan, lalin lancar #lalinBDG #cuacaBDG #SikonBDG @tmc_restabesbdg @dishub_kotabdg… https://t.co/vrerCljMf1",lalin
@PRFMnews #SikonBDG  kawasan suci beberapa menit lalu turun hujan namun cerah kembali #CuacaBDG,lalin
"RT @BandungCC2016: 12:53 Jl. Merdeka macet dan hujan, demo masih berlangsung #lalinBDG #cuacaBDG #SikonBDG @PRFMnews @infobdg @infobandung…",lalin
"12:53 Jl. Merdeka macet dan hujan, demo masih berlangsung #lalinBDG #cuacaBDG #SikonBDG @PRFMnews @infobdg… https://t.co/o2qRy0Ml1z",lalin
RT @PRFMnews: 15.36 RT @BimaRescuer: Live report kondisi Sungai Citepus di jalan muara #SikonBdg https://t.co/7qOA5pgv2N,notlalin
RT @PRFMnews: 16.11: RT @hans_bram: Ahmad Yani cerah+lancar. Duh pemandangan Bandung keren ya #LalinBdg #SikonBdg https://t.co/H0hVB3y8jb,notlalin
